Koordinatensystem : Lambert konform konisch
Rechtswert        : 3931500 Meter
Hochwert          : 3093500 Meter
Hoehenlage        : -4 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3931500 3093500  1  1  1   0.9 1012 171  8.6 8  3.9  94    0    0 319 -319  0
3931500 3093500  1  1  2   2.3 1012 224  9.8 8  4.3  94    0    0 319 -319  0
3931500 3093500  1  1  3   3.3 1011 268 10.6 8  4.6  94    0    0 317 -318  0
3931500 3093500  1  1  4   3.3 1010 277 10.3 7  4.5  94    0    0 311 -319  0
3931500 3093500  1  1  5   3.2 1010 283 10.1 6  4.4  92    0    0 300 -319  0
3931500 3093500  1  1  6   3.1 1010 293  9.8 4  4.2  88    0    0 286 -319  0
3931500 3093500  1  1  7   3.1 1010 281 10.5 2  4.1  86    0    0 269 -319  0
3931500 3093500  1  1  8   2.9 1010 297  8.8 1  4.1  87    0    0 254 -319  0
3931500 3093500  1  1  9   2.5 1010 286  8.7 1  4.1  88    0    0 247 -318  0
3931500 3093500  1  1 10   2.9 1011 290 10.4 1  4.0  87    1   27 244 -318  0
3931500 3093500  1  1 11   2.9 1011 291  8.0 1  3.9  84   27   61 243 -317  0
3931500 3093500  1  1 12   2.9 1012 301  8.6 1  3.8  82   70   73 239 -317  0
3931500 3093500  1  1 13   3.3 1012 300  9.0 2  3.9  81   51   87 243 -318  0
3931500 3093500  1  1 14   2.9 1012 298  9.0 5  3.9  83    4   74 263 -318  0
3931500 3093500  1  1 15   2.3 1013 311  8.5 4  3.9  85    8   55 273 -318  0
3931500 3093500  1  1 16   1.6 1013 308  8.2 2  3.8  87    0   14 253 -317  0
3931500 3093500  1  1 17   1.3 1013 310  7.4 1  3.7  87    0    0 234 -315  0
3931500 3093500  1  1 18   1.4 1014 310  7.7 0  3.6  85    0    0 221 -314  0
3931500 3093500  1  1 19   1.3 1014 309  7.1 2  3.5  83    0    0 227 -314  0
3931500 3093500  1  1 20   1.7 1015 309  6.5 4  3.5  83    0    0 250 -313  0
3931500 3093500  1  1 21   1.8 1015 309  6.7 7  3.7  85    0    0 280 -313  0
3931500 3093500  1  1 22   1.1 1015 311  5.8 5  3.8  90    0    0 284 -313  0
3931500 3093500  1  1 23   0.6 1015 311  4.9 3  3.7  92    0    0 259 -313  0
3931500 3093500  1  1 24   0.8 1015 293  5.1 4  3.7  92    0    0 251 -313  0
3931500 3093500  1  2  1   1.5 1015 311  5.7 5  3.8  91    0    0 263 -312  0
3931500 3093500  1  2  2   1.0 1015 311  5.8 5  3.8  91    0    0 267 -312  0
3931500 3093500  1  2  3   0.6 1016 310  5.4 3  3.7  92    0    0 254 -311  0
3931500 3093500  1  2  4  -0.2 1016 311  5.0 1  3.6  94    0    0 231 -311  0
3931500 3093500  1  2  5  -0.4 1016 321  5.3 1  3.5  95    0    0 218 -310  0
3931500 3093500  1  2  6  -0.7 1016 321  4.7 1  3.5  95    0    0 216 -310  0
3931500 3093500  1  2  7  -0.5 1017 320  4.9 2  3.4  95    0    0 220 -309  0
3931500 3093500  1  2  8  -0.1 1017 311  4.9 2  3.5  94    0    0 224 -309  0
3931500 3093500  1  2  9  -0.7 1017 314  4.3 4  3.5  95    0    0 231 -309  0
3931500 3093500  1  2 10   0.2 1018 300  3.1 5  3.5  93    0   19 243 -309  0
3931500 3093500  1  2 11   1.1 1018 293  3.8 5  3.5  90    9   57 249 -310  0
3931500 3093500  1  2 12   1.2 1018 321  4.5 3  3.6  89   63   70 240 -312  0
3931500 3093500  1  2 13   1.4 1018 321  4.4 2  3.7  89  100   61 227 -313  0
3931500 3093500  1  2 14   1.5 1018 311  4.2 2  3.7  88   89   56 223 -314  0
3931500 3093500  1  2 15   1.2 1018 293  4.6 1  3.7  88   44   50 220 -313  0
3931500 3093500  1  2 16   0.7 1018 311  4.7 3  3.6  89    0   16 225 -312  0
3931500 3093500  1  2 17  -0.4 1018 320  3.8 2  3.4  90    0    0 229 -310  0
3931500 3093500  1  2 18  -0.8 1018 310  4.0 1  3.4  93    0    0 217 -308  0
3931500 3093500  1  2 19  -1.0 1019 302  3.8 2  3.3  95    0    0 216 -307  0
3931500 3093500  1  2 20  -1.5 1019 300  3.7 2  3.3  95    0    0 220 -305  0
3931500 3093500  1  2 21  -2.8 1019 310  3.3 1  3.1  95    0    0 212 -304  0
3931500 3093500  1  2 22  -3.1 1020 310  3.8 1  2.9  95    0    0 205 -303  0
3931500 3093500  1  2 23  -3.6 1020 330  3.2 0  2.8  97    0    0 199 -302  0
3931500 3093500  1  2 24  -4.0 1020 303  2.7 0  2.8  99    0    0 193 -301  0
3931500 3093500  1  3  1  -4.6 1020 332  2.1 0  2.7  99    0    0 192 -300  0
3931500 3093500  1  3  2  -5.5 1020 313  2.4 0  2.6  99    0    0 189 -300  0
3931500 3093500  1  3  3  -6.1 1020 296  2.2 0  2.4  99    0    0 186 -300  0
3931500 3093500  1  3  4  -5.4 1021 292  2.4 0  2.4  98    0    0 185 -300  0
3931500 3093500  1  3  5  -6.3 1021 243  1.9 0  2.4  98    0    0 183 -299  0
3931500 3093500  1  3  6  -6.7 1021 273  1.8 0  2.2  96    0    0 179 -299  0
3931500 3093500  1  3  7  -7.3 1021 240  0.9 0  2.1  95    0    0 176 -300  0
3931500 3093500  1  3  8  -7.0 1020 194  1.3 0  2.1  95    0    0 173 -300  0
3931500 3093500  1  3  9  -5.5 1020 203  1.6 2  2.3  96    0    0 183 -302  0
3931500 3093500  1  3 10  -4.8 1021 229  2.1 1  2.5  99    1   27 189 -306  0
3931500 3093500  1  3 11  -2.6 1021 229  2.5 3  2.8  99    7   58 193 -309  0
3931500 3093500  1  3 12  -0.3 1021 243  2.7 6  3.3  97   44   86 222 -313  0
3931500 3093500  1  3 13   0.9 1020 269  4.0 5  3.6  93  117   70 235 -316  0
3931500 3093500  1  3 14   1.2 1020 269  3.7 5  3.6  89   77   75 233 -317  0
3931500 3093500  1  3 15   0.8 1020 263  3.1 7  3.6  89    0   39 247 -317  0
3931500 3093500  1  3 16   0.5 1020 252  3.0 3  3.6  92    0    5 241 -318  0
3931500 3093500  1  3 17  -0.5 1020 256  3.4 5  3.6  94    0    0 236 -318  0
3931500 3093500  1  3 18  -2.0 1020 224  2.6 6  3.3  98    0    0 250 -318  0
3931500 3093500  1  3 19  -0.3 1019 301  3.1 7  3.4  98    0    0 264 -318  0
3931500 3093500  1  3 20  -0.8 1019 222  3.5 7  3.5  98    0    0 276 -319  0
3931500 3093500  1  3 21  -1.4 1019 220  3.9 5  3.4  98    0    0 273 -319  0
3931500 3093500  1  3 22  -1.6 1019 202  3.7 5  3.3  98    0    0 271 -319  0
3931500 3093500  1  3 23  -1.6 1019 212  2.8 7  3.3  98    0    0 280 -319  0
3931500 3093500  1  3 24  -1.7 1018 193  3.6 7  3.3  98    0    0 287 -319  0
3931500 3093500  1  4  1  -2.0 1018 211  3.7 8  3.3  99    0    0 291 -319  0
3931500 3093500  1  4  2  -1.1 1018 220  3.4 7  3.4 100    0    0 294 -319  0
3931500 3093500  1  4  3  -1.6 1017 202  3.6 7  3.4  98    0    0 292 -319  0
3931500 3093500  1  4  4  -0.1 1017 228  4.7 8  3.5  98    0    0 297 -319  0
3931500 3093500  1  4  5  -0.1 1016 238  4.3 8  3.7  98    0    0 302 -321  0
3931500 3093500  1  4  6  -0.1 1016 209  4.3 8  3.6  97    0    0 302 -322  0
3931500 3093500  1  4  7  -0.4 1016 191  5.5 8  3.6  98    0    0 300 -322  0
3931500 3093500  1  4  8  -0.2 1015 200  6.5 8  3.6  98    0    0 299 -322  0
3931500 3093500  1  4  9  -0.1 1015 201  6.7 7  3.7  98    0    0 296 -322  0
3931500 3093500  1  4 10   0.1 1015 201  7.3 8  3.7  98    1   29 295 -321  0
3931500 3093500  1  4 11   0.1 1015 200  8.2 7  3.7  96    0   31 292 -322  0
3931500 3093500  1  4 12   0.2 1014 200  8.2 7  3.7  96    0   40 288 -323  0
3931500 3093500  1  4 13   0.3 1014 191  7.9 7  3.7  95    0   32 284 -324  0
3931500 3093500  1  4 14   0.1 1013 191  8.8 7  3.7  96    0   31 281 -324  0
3931500 3093500  1  4 15   0.0 1013 189  8.4 8  3.7  97    0   22 280 -323  0
3931500 3093500  1  4 16   0.3 1013 198  8.8 8  3.7  98    0    6 280 -322  0
3931500 3093500  1  4 17   0.3 1012 201  8.8 7  3.8  98    0    0 279 -320  0
3931500 3093500  1  4 18   0.2 1012 200  8.1 7  3.7  96    0    0 276 -319  0
3931500 3093500  1  4 19  -0.2 1012 201  9.2 6  3.6  96    0    0 272 -319  0
3931500 3093500  1  4 20  -0.3 1012 199  9.4 6  3.6  98    0    0 268 -319  0
3931500 3093500  1  4 21  -0.5 1012 189  8.8 7  3.6  98    0    0 268 -318  0
3931500 3093500  1  4 22  -0.6 1012 199  8.9 7  3.5  97    0    0 269 -318  0
3931500 3093500  1  4 23  -0.6 1012 200  9.1 6  3.5  98    0    0 266 -318  0
3931500 3093500  1  4 24  -0.7 1012 200  8.7 7  3.5  98    0    0 265 -317  0
3931500 3093500  1  5  1  -0.8 1012 202  8.7 7  3.5  98    0    0 269 -315  0
3931500 3093500  1  5  2  -0.5 1011 201  8.9 6  3.5  97    0    0 265 -315  0
3931500 3093500  1  5  3  -0.6 1011 188  7.9 6  3.5  95    0    0 261 -316  0
3931500 3093500  1  5  4  -0.7 1011 191  8.5 8  3.4  93    0    0 266 -316  0
3931500 3093500  1  5  5  -0.9 1011 191  8.6 8  3.3  91    0    0 270 -315  0
3931500 3093500  1  5  6  -1.3 1011 190  7.6 8  3.2  92    0    0 268 -314  0
3931500 3093500  1  5  7  -1.5 1010 189  7.9 8  3.2  92    0    0 265 -312  0
3931500 3093500  1  5  8  -1.6 1010 189  8.2 8  3.1  91    0    0 264 -309  0
3931500 3093500  1  5  9  -1.9 1010 190  8.3 8  3.0  90    0    0 260 -306  0
3931500 3093500  1  5 10  -2.1 1010 180  7.9 8  3.0  90    0    6 256 -303  0
3931500 3093500  1  5 11  -2.1 1010 179  7.4 7  2.9  89    0   30 251 -303  0
3931500 3093500  1  5 12  -1.8 1010 179  7.5 7  2.9  89    0   49 246 -305  0
3931500 3093500  1  5 13  -2.1 1010 180  8.0 7  2.9  88    0   48 246 -306  0
3931500 3093500  1  5 14  -1.9 1009 172  7.6 7  2.8  86    0   53 244 -306  0
3931500 3093500  1  5 15  -1.8 1008 171  6.6 8  2.8  85    0   33 248 -305  0
3931500 3093500  1  5 16  -2.0 1008 170  6.6 7  2.7  83    0    6 246 -302  0
3931500 3093500  1  5 17  -2.1 1007 159  6.2 7  2.7  81    0    0 243 -298  0
3931500 3093500  1  5 18  -2.3 1007 168  6.4 7  2.6  80    0    0 243 -294  0
3931500 3093500  1  5 19  -2.6 1006 159  6.0 7  2.5  79    0    0 244 -292  0
3931500 3093500  1  5 20  -3.0 1005 149  6.0 5  2.5  80    0    0 240 -290  0
